"prodID";"prodName";"compID";"compName";"gender";"category";"size";"occasion";"material";"weight";"repeatable";"made";"warranty";"price"
1051;"Professional Simple Pin";184;"Rowe-Franecki LLC";"Male";"Pin";50;"Thank You";"Diamonds";20;"No";"Handmade";"Yes";10529
1052;"Tapered Reflective Locket";185;"Dach LLC";"Female";"Locket";17;"Anniversary";"Onyx";3;"No";"Machine";"Yes";18052
1053;"Structural Sophisticated Flexible Watch";185;"Dach LLC";"Female";"Watch";43;"Holiday";"Onyx";19;"No";"Handmade";"No";17870
1054;"Clustered Reliable Belly chain";185;"Dach LLC";"Male";"Belly chain";591;"Birthday";"Ruthenium";5;"No";"Handmade";"Yes";10571
1055;"Glitzy Preppy Cuff links";185;"Dach LLC";"Female";"Cuff links";34;"Just Because";"Onyx";9;"No";"Machine";"Yes";8029
1056;"Dainty Cut-Out Circlet";186;"Larkin Hansen and Bednar and Co";"Female";"Circlet";616;"Apology";"Aquamarines";17;"No";"Handmade";"No";20474
1057;"Gold Decorative Antique Cuff links";186;"Larkin Hansen and Bednar and Co";"Female";"Cuff links";34;"Birthday";"Diamonds";12;"No";"Handmade";"No";5946
1058;"Colorful Princess-Cut Fine Brooch";186;"Larkin Hansen and Bednar and Co";"Female";"Brooch";45;"Apology";"Colored Gemstones";17;"No";"Handmade";"Yes";12352
1059;"Slender Casual Water-Resistant Bracelet";186;"Larkin Hansen and Bednar and Co";"Male";"Bracelet";166;"Just Because";"Turquoise";18;"No";"Handmade";"No";5173
1060;"Cutting-Edge Round-Cut Cuff links";186;"Larkin Hansen and Bednar and Co";"Male";"Cuff links";37;"Graduation";"Sterling Silver";12;"No";"Machine";"Yes";5247
1061;"Intricate Sexy Necklace";186;"Larkin Hansen and Bednar and Co";"Female";"Necklace";380;"Thank You";"Silk";11;"Yes";"Machine";"No";13376
1062;"Detailed Dramatic Circlet";186;"Larkin Hansen and Bednar and Co";"Female";"Circlet";520;"Promotion";"Silk";14;"No";"Machine";"Yes";17625
1063;"Decorative Smooth Dangly Hairpin";186;"Larkin Hansen and Bednar and Co";"Male";"Hairpin";30;"Apology";"Colored Gemstones";20;"Yes";"Machine";"No";3834
1064;"Cutting-Edge Teardrop Pin";186;"Larkin Hansen and Bednar and Co";"Male";"Pin";20;"Just Because";"Aquamarines";11;"No";"Handmade";"Yes";4202
1065;"Clustered Sassy Necklace";186;"Larkin Hansen and Bednar and Co";"Female";"Necklace";476;"Birthday";"Diamonds";13;"No";"Machine";"Yes";5828
1066;"Gold Adorable Brooch";187;"Gorczany LLC";"Male";"Brooch";50;"Thank You";"Diamonds";19;"Yes";"Machine";"Yes";3920
1067;"Chic Fine Watch";187;"Gorczany LLC";"Male";"Watch";38;"Baby Shower";"Sapphires";10;"Yes";"Handmade";"Yes";4047
1068;"Bold Gold Carved Circlet";187;"Gorczany LLC";"Male";"Circlet";631;"Birthday";"Turquoise";9;"No";"Handmade";"Yes";9684
1069;"Hand-Finished Nickel-Free Precious Bracelet";188;"Torp Jerde and McLaughlin";"Male";"Bracelet";167;"Just Because";"Sapphires";20;"No";"Handmade";"No";7749
1070;"Structural Radiant Polished Circlet";188;"Torp Jerde and McLaughlin";"Male";"Circlet";598;"Birthday";"Aquamarines";15;"Yes";"Machine";"Yes";5405
1071;"Graceful Crackled Superior Brooch";188;"Torp Jerde and McLaughlin";"Female";"Brooch";32;"Anniversary";"Colored Gemstones";4;"No";"Handmade";"Yes";10129
1072;"Sparkly Solid Cuff links";188;"Torp Jerde and McLaughlin";"Female";"Cuff links";38;"Anniversary";"Titanium";5;"Yes";"Machine";"No";6619
1073;"Individualist Carved Cuff links";188;"Torp Jerde and McLaughlin";"Female";"Cuff links";18;"Birthday";"White Gold";9;"No";"Machine";"Yes";7012
1074;"Elegant Gorgeous Hand-Crafted Brooch";188;"Torp Jerde and McLaughlin";"Male";"Brooch";22;"Graduation";"Lacquer";5;"Yes";"Machine";"No";712
1075;"Flirty Silver-Tone Studded Ring";188;"Torp Jerde and McLaughlin";"Male";"Ring";5;"Promotion";"Sapphires";10;"Yes";"Handmade";"Yes";1487
1076;"Antique Clustered Durable Locket";188;"Torp Jerde and McLaughlin";"Female";"Locket";33;"Holiday";"Sterling Silver";2;"Yes";"Handmade";"No";6287
1077;"Crackled Multi-Faceted Necklace";188;"Torp Jerde and McLaughlin";"Female";"Necklace";527;"Engagement";"Diamonds";10;"No";"Handmade";"No";8952
1078;"Trendsetting Laser-Cut Adjustable Circlet";189;"Rippin Group Ltd";"Male";"Circlet";526;"Engagement";"Pearls";9;"Yes";"Handmade";"Yes";1000
1079;"Vintage Precise Earrings";189;"Rippin Group Ltd";"Male";"Earrings";6;"Birthday";"Pearls";20;"Yes";"Machine";"Yes";2274
1080;"Opaque Premium-Grade Circlet";189;"Rippin Group Ltd";"Male";"Circlet";626;"Engagement";"Sapphires";19;"Yes";"Handmade";"Yes";3643
1081;"Hammered Lovely Circlet";189;"Rippin Group Ltd";"Female";"Circlet";551;"Apology";"Crystal";13;"No";"Handmade";"No";14398
1082;"Wooden Top-Of-The-Line Flattering Anklet";189;"Rippin Group Ltd";"Female";"Anklet";197;"Surgery";"Stainless Steel";17;"Yes";"Machine";"Yes";6852
1083;"Cool Platinum Locket";189;"Rippin Group Ltd";"Male";"Locket";21;"Thank You";"Silk";12;"No";"Machine";"No";14115
1084;"Premium-Grade Tapered Laser-Cut Cuff links";189;"Rippin Group Ltd";"Female";"Cuff links";13;"Promotion";"Colored Diamonds";8;"No";"Handmade";"Yes";5371
1085;"Delicate Professional Wooden Ring";189;"Rippin Group Ltd";"Female";"Ring";5;"Just Because";"Stainless Steel";20;"Yes";"Handmade";"No";6993
1086;"Exceptional Cool Cuff links";190;"Hirthe LLC";"Male";"Cuff links";43;"Graduation";"Onyx";18;"Yes";"Machine";"No";9612
1087;"Etched Flawless Charm";190;"Hirthe LLC";"Female";"Charm";21;"Holiday";"Lacquer";16;"No";"Handmade";"No";14530
1088;"Coordinating Fine Beautiful Charm";190;"Hirthe LLC";"Female";"Charm";33;"Graduation";"Rose Gold";3;"Yes";"Handmade";"Yes";19205
1089;"Platinum Glitzy Brooch";190;"Hirthe LLC";"Male";"Brooch";13;"Thank You";"Colored Diamonds";1;"No";"Machine";"Yes";6918
1090;"Superior Gorgeous Necklace";191;"McCullough-Torphy";"Male";"Necklace";446;"Baby Shower";"Pearls";14;"Yes";"Machine";"No";12180
1091;"Dangly Prismatic Anklet";191;"McCullough-Torphy";"Male";"Anklet";176;"Apology";"Gold";16;"No";"Machine";"Yes";35520
1092;"Comfy Elegant Brooch";191;"McCullough-Torphy";"Female";"Brooch";41;"Surgery";"Lacquer";16;"No";"Handmade";"No";19285
1093;"Rough-Cut Simple Hairpin";191;"McCullough-Torphy";"Female";"Hairpin";36;"Wedding";"Silk";15;"Yes";"Handmade";"No";25403
1094;"Cutting-Edge Charming Beaded Belly chain";191;"McCullough-Torphy";"Male";"Belly chain";533;"Baby Shower";"Titanium";17;"Yes";"Handmade";"Yes";2262
1095;"Gold-Filled Hot Cool Necklace";191;"McCullough-Torphy";"Male";"Necklace";408;"Promotion";"White Gold";9;"No";"Handmade";"No";11130
1096;"Comfortable Precise Circlet";191;"McCullough-Torphy";"Female";"Circlet";582;"Surgery";"Turquoise";13;"No";"Machine";"Yes";14079
1097;"Burnished Superior Decorative Hairpin";192;"Champlin-Mann";"Female";"Hairpin";23;"Birthday";"Silk";16;"Yes";"Handmade";"No";28654
1098;"Clustered Everyday Necklace";192;"Champlin-Mann";"Female";"Necklace";557;"Engagement";"Sterling Silver";7;"No";"Machine";"Yes";18692
1099;"Gunmetal Cutting-Edge Armlet";192;"Champlin-Mann";"Male";"Armlet";150;"Thank You";"Colored Gemstones";3;"Yes";"Machine";"No";1704
1100;"Simple Solid Pin";192;"Champlin-Mann";"Female";"Pin";17;"Thank You";"Diamonds";10;"No";"Machine";"Yes";12096
1101;"Slip-On Crackled Flawless Brooch";192;"Champlin-Mann";"Female";"Brooch";28;"Promotion";"Silk";3;"Yes";"Handmade";"No";19377
1102;"Tapered Hot Cute Anklet";192;"Champlin-Mann";"Male";"Anklet";199;"Engagement";"Colored Gemstones";18;"Yes";"Handmade";"Yes";4038
1103;"Designer Prismatic Hammered Necklace";192;"Champlin-Mann";"Male";"Necklace";785;"Engagement";"Crystal";18;"No";"Handmade";"Yes";13580
1104;"Polished Burnished Suspended Brooch";193;"Carter and Kuhn";"Female";"Brooch";19;"Baby Shower";"Silk";1;"Yes";"Handmade";"Yes";31837
1105;"Gold-Filled Gold-Toned Comfortable Necklace";193;"Carter and Kuhn";"Female";"Necklace";713;"Thank You";"Ruthenium";10;"No";"Machine";"No";12003
1106;"Tribal Water-Resistant Prismatic Belly chain";193;"Carter and Kuhn";"Female";"Belly chain";606;"Graduation";"Pearls";9;"No";"Handmade";"No";19995
1107;"Artisanal Individualist Fine Earrings";193;"Carter and Kuhn";"Male";"Earrings";10;"Just Because";"Turquoise";19;"Yes";"Machine";"No";4065
1108;"Classic Beautiful Charm";193;"Carter and Kuhn";"Female";"Charm";40;"Promotion";"Silk";16;"Yes";"Handmade";"No";16841
1109;"Mosaic Structural Flattering Charm";193;"Carter and Kuhn";"Male";"Charm";45;"Wedding";"Diamonds";11;"Yes";"Machine";"Yes";5622
1110;"Teardrop Engraved Watch";193;"Carter and Kuhn";"Female";"Watch";32;"Graduation";"Gold";7;"No";"Machine";"No";14734
1111;"Sleek Plated Watch";193;"Carter and Kuhn";"Male";"Watch";38;"Anniversary";"Ruthenium";7;"No";"Handmade";"Yes";9404
1112;"Iridescent Costume Top-Of-The-Line Pendant";193;"Carter and Kuhn";"Male";"Pendant";28;"Just Because";"Tanzanites";2;"Yes";"Handmade";"No";10005
1113;"Top-Of-The-Line Antique Contemporary Armlet";194;"Hane PLC LLC";"Female";"Armlet";164;"Wedding";"Pearls";3;"Yes";"Machine";"Yes";3256
1114;"Premium-Grade Simple Ring";194;"Hane PLC LLC";"Female";"Ring";6;"Promotion";"Ruthenium";1;"No";"Handmade";"Yes";8670
1115;"Plated Edgy Everyday Necklace";194;"Hane PLC LLC";"Male";"Necklace";591;"Anniversary";"Sapphires";1;"No";"Handmade";"Yes";4126
1116;"Multi-Faceted Solid Round-Cut Armlet";194;"Hane PLC LLC";"Female";"Armlet";186;"Graduation";"Stainless Steel";14;"No";"Machine";"No";5806
1117;"Silver-Tone Beautiful Antique Pendant";194;"Hane PLC LLC";"Female";"Pendant";49;"Anniversary";"Aquamarines";15;"Yes";"Machine";"No";5805
1118;"Fine Textured Nickel-Free Earrings";194;"Hane PLC LLC";"Female";"Earrings";5;"Engagement";"Colored Diamonds";7;"Yes";"Handmade";"Yes";4987
1119;"Round-Cut Classic Armlet";194;"Hane PLC LLC";"Male";"Armlet";200;"Promotion";"Colored Gemstones";10;"Yes";"Handmade";"No";1827
1120;"Superior Flexible Bracelet";195;"Kuvalis PLC";"Male";"Bracelet";162;"Just Because";"Gold";15;"Yes";"Handmade";"Yes";4249
1121;"Comfortable Versatile Amulet";196;"Wehner and Witting";"Male";"Amulet";39;"Apology";"Stainless Steel";6;"No";"Machine";"Yes";18936
1122;"Artisanal Hand-Carved Casual Amulet";196;"Wehner and Witting";"Male";"Amulet";45;"Thank You";"Stainless Steel";3;"Yes";"Machine";"Yes";2460
1123;"Hot Innovative Amulet";196;"Wehner and Witting";"Male";"Amulet";39;"Birthday";"Diamonds";10;"No";"Machine";"No";13269
1124;"Lovely Period Necklace";197;"Lemke and Fritsch and Co";"Male";"Necklace";775;"Surgery";"Stainless Steel";2;"No";"Machine";"No";4408
1125;"Dapper Tiny Keepsake Necklace";198;"Sporer and Gottlieb";"Female";"Necklace";687;"Wedding";"Rose Gold";14;"Yes";"Machine";"Yes";6480
1126;"Etched Lovely Top-Of-The-Line Ring";198;"Sporer and Gottlieb";"Male";"Ring";13;"Thank You";"Onyx";15;"No";"Handmade";"No";7195
1127;"Rust-Resistant Designer Locket";198;"Sporer and Gottlieb";"Female";"Locket";13;"Graduation";"White Gold";14;"No";"Handmade";"Yes";11755
1128;"Studded Smooth Watch";198;"Sporer and Gottlieb";"Female";"Watch";37;"Promotion";"Platinum";1;"No";"Handmade";"Yes";9371
1129;"Corrosion-Resistant Silver Hairpin";198;"Sporer and Gottlieb";"Male";"Hairpin";25;"Holiday";"Platinum";8;"Yes";"Machine";"No";2559
1130;"Rust-Resistant Sexy Gold-Toned Necklace";198;"Sporer and Gottlieb";"Male";"Necklace";365;"Birthday";"Colored Gemstones";15;"No";"Machine";"No";7176
1131;"Professional Contemporary Precious Pendant";198;"Sporer and Gottlieb";"Female";"Pendant";40;"Engagement";"Pearls";13;"Yes";"Machine";"No";9416
1132;"Simple Innovative Pendant";199;"Dicki Pfannerstill and Schiller";"Female";"Pendant";13;"Thank You";"Colored Diamonds";13;"Yes";"Machine";"Yes";18307
1133;"Small Subtle Hairpin";199;"Dicki Pfannerstill and Schiller";"Female";"Hairpin";30;"Just Because";"Platinum";3;"No";"Handmade";"Yes";17931
1134;"Hammered Large Circlet";199;"Dicki Pfannerstill and Schiller";"Male";"Circlet";579;"Holiday";"Rose Gold";2;"Yes";"Machine";"No";4516
1135;"Graceful Multistrand Armlet";199;"Dicki Pfannerstill and Schiller";"Female";"Armlet";134;"Anniversary";"Colored Diamonds";17;"No";"Machine";"No";18847
1136;"Hand-Finished Dangling Sale-Priced Brooch";199;"Dicki Pfannerstill and Schiller";"Female";"Brooch";23;"Birthday";"Gold";15;"Yes";"Handmade";"No";10175
1137;"Hand-Crafted Innovative Cuff links";199;"Dicki Pfannerstill and Schiller";"Male";"Cuff links";14;"Promotion";"Turquoise";12;"No";"Handmade";"No";10510
1138;"Intricate Gorgeous Stunning Cuff links";199;"Dicki Pfannerstill and Schiller";"Male";"Cuff links";23;"Just Because";"Lacquer";15;"Yes";"Handmade";"Yes";6470
1139;"Gold Chunky Rocker-Style Charm";199;"Dicki Pfannerstill and Schiller";"Male";"Charm";21;"Thank You";"Onyx";18;"Yes";"Handmade";"Yes";6942
1140;"One-Of-A-Kind Bangle-Style Sexy Brooch";199;"Dicki Pfannerstill and Schiller";"Male";"Brooch";19;"Anniversary";"Sterling Silver";7;"No";"Machine";"Yes";7686
1141;"Beautiful Gunmetal Cute Locket";200;"Ferry Group PLC";"Male";"Locket";47;"Apology";"Colored Gemstones";3;"Yes";"Handmade";"Yes";27890
1142;"Striking Charming Pendant";200;"Ferry Group PLC";"Male";"Pendant";32;"Wedding";"Pearls";7;"No";"Handmade";"No";14214
1143;"Timeless Encased Locket";201;"Schowalter-Casper";"Female";"Locket";18;"Surgery";"Pearls";18;"Yes";"Machine";"No";8558
1144;"Trendsetting Polished Mosaic Bracelet";201;"Schowalter-Casper";"Female";"Bracelet";199;"Birthday";"Diamonds";3;"Yes";"Machine";"Yes";6886
1145;"Lightweight Princess-Cut Watch";201;"Schowalter-Casper";"Male";"Watch";40;"Wedding";"Pearls";19;"No";"Machine";"No";8430
1146;"Metallic Wear-Anywhere Cuff links";201;"Schowalter-Casper";"Female";"Cuff links";44;"Wedding";"Colored Gemstones";19;"No";"Handmade";"Yes";12066
1147;"Nickel-Free Gold Amulet";201;"Schowalter-Casper";"Female";"Amulet";20;"Birthday";"Rose Gold";5;"Yes";"Machine";"Yes";6194
1148;"Precise Lovely Cuff links";201;"Schowalter-Casper";"Female";"Cuff links";24;"Graduation";"Sterling Silver";18;"Yes";"Machine";"No";8148
1149;"Rocker-Style Plated Preppy Earrings";201;"Schowalter-Casper";"Female";"Earrings";10;"Promotion";"Diamonds";20;"Yes";"Handmade";"No";7807
1150;"Precious Fancy Belly chain";201;"Schowalter-Casper";"Male";"Belly chain";570;"Apology";"Silk";11;"No";"Handmade";"No";25476
1151;"Polished Artisanal Plated Belly chain";201;"Schowalter-Casper";"Male";"Belly chain";552;"Just Because";"Pearls";1;"Yes";"Handmade";"Yes";4701
1152;"Beautiful Delicate Superior Anklet";201;"Schowalter-Casper";"Female";"Anklet";161;"Baby Shower";"Lacquer";8;"Yes";"Handmade";"Yes";6885
1153;"Multistrand Versatile Silver Pendant";202;"Littel Parisian and Denesik";"Female";"Pendant";16;"Promotion";"Diamonds";15;"No";"Machine";"No";7416
1154;"Rocker-Style Encased Anklet";203;"Gorczany-Kautzer";"Male";"Anklet";152;"Graduation";"Lacquer";1;"Yes";"Handmade";"Yes";6415
1155;"Semi-Translucent Cool Sassy Armlet";203;"Gorczany-Kautzer";"Female";"Armlet";156;"Apology";"Titanium";5;"Yes";"Handmade";"No";20558
1156;"Cut-Out Intricate Hairpin";204;"Keebler Inc and Sons";"Male";"Hairpin";27;"Graduation";"Sterling Silver";4;"Yes";"Machine";"No";9856
1157;"Wear-Anywhere Individualist Cuff links";204;"Keebler Inc and Sons";"Male";"Cuff links";28;"Holiday";"Turquoise";4;"No";"Handmade";"No";8652
1158;"Princess-Cut Crackled Brooch";204;"Keebler Inc and Sons";"Male";"Brooch";36;"Holiday";"Stainless Steel";15;"Yes";"Handmade";"No";3099
1159;"Plated Colorful Earrings";204;"Keebler Inc and Sons";"Male";"Earrings";8;"Thank You";"Crystal";6;"No";"Handmade";"Yes";11800
1160;"Keepsake Engineered Complex Anklet";204;"Keebler Inc and Sons";"Male";"Anklet";142;"Graduation";"Gold";9;"Yes";"Machine";"No";4290
1161;"Textured Hand-Finished Water-Resistant Earrings";204;"Keebler Inc and Sons";"Female";"Earrings";5;"Thank You";"Gold";15;"No";"Machine";"Yes";12203
1162;"Versatile Rocker-Style Hairpin";204;"Keebler Inc and Sons";"Male";"Hairpin";23;"Apology";"Tanzanites";1;"No";"Machine";"No";18960
1163;"Subtle Slender Ring";204;"Keebler Inc and Sons";"Male";"Ring";7;"Anniversary";"Silk";15;"Yes";"Machine";"Yes";12608
1164;"Streamlined Hand-Hammered Necklace";204;"Keebler Inc and Sons";"Male";"Necklace";471;"Thank You";"Gold";15;"Yes";"Handmade";"No";3936
1165;"Scratch-Resistant Professional Mosaic Circlet";204;"Keebler Inc and Sons";"Male";"Circlet";628;"Surgery";"Silk";1;"Yes";"Machine";"Yes";10764
1166;"Intricate Slip-On Radiant Hairpin";205;"McCullough and Kub and Co";"Male";"Hairpin";30;"Graduation";"Ruthenium";5;"Yes";"Machine";"No";164
1167;"Brilliant Rugged Adjustable Armlet";206;"Kessler-Witting LLC";"Male";"Armlet";128;"Anniversary";"Silk";17;"No";"Handmade";"Yes";17622
1168;"Multistrand Iridescent Flawless Anklet";206;"Kessler-Witting LLC";"Male";"Anklet";173;"Holiday";"Crystal";6;"No";"Machine";"No";3888
1169;"Sexy Classic Clustered Armlet";206;"Kessler-Witting LLC";"Male";"Armlet";177;"Promotion";"Rose Gold";20;"No";"Machine";"Yes";4659
1170;"Silver-Tone Hand-Hammered Pendant";206;"Kessler-Witting LLC";"Female";"Pendant";46;"Promotion";"Pearls";8;"Yes";"Machine";"No";5043
1171;"Dependable Tapered Cuff links";206;"Kessler-Witting LLC";"Female";"Cuff links";38;"Holiday";"Stainless Steel";19;"No";"Handmade";"Yes";9306
1172;"Gold-Toned Sparkling Bracelet";206;"Kessler-Witting LLC";"Female";"Bracelet";191;"Surgery";"Platinum";8;"No";"Handmade";"Yes";5818
1173;"Distinctive Bangle-Style Armlet";206;"Kessler-Witting LLC";"Female";"Armlet";162;"Engagement";"Sapphires";15;"No";"Handmade";"Yes";7441
1174;"Embellished Silver-Tone Charm";206;"Kessler-Witting LLC";"Female";"Charm";29;"Engagement";"Pearls";18;"No";"Machine";"No";8713
1175;"Prismatic Simple Hairpin";206;"Kessler-Witting LLC";"Male";"Hairpin";14;"Anniversary";"Colored Diamonds";3;"Yes";"Machine";"Yes";2495
1176;"Trendsetting Iridescent Bracelet";206;"Kessler-Witting LLC";"Female";"Bracelet";146;"Thank You";"Tanzanites";7;"No";"Machine";"No";6146
1177;"Charming Sparkling Belly chain";207;"Pfannerstill Halvorson and Stracke";"Male";"Belly chain";588;"Holiday";"Lacquer";8;"Yes";"Handmade";"Yes";8005
1178;"Structural Snag-Free Wear-Anywhere Hairpin";207;"Pfannerstill Halvorson and Stracke";"Female";"Hairpin";19;"Apology";"Crystal";16;"No";"Machine";"Yes";34664
1179;"Hand-Carved Finely Detailed Mosaic Locket";207;"Pfannerstill Halvorson and Stracke";"Male";"Locket";19;"Anniversary";"Silk";11;"Yes";"Handmade";"No";15965
1180;"Pierced Opaque Subtle Hairpin";207;"Pfannerstill Halvorson and Stracke";"Female";"Hairpin";28;"Thank You";"Titanium";14;"Yes";"Machine";"No";12254
1181;"Individualist Suspended Genuine Pendant";207;"Pfannerstill Halvorson and Stracke";"Male";"Pendant";46;"Thank You";"Silk";14;"No";"Machine";"No";23188
1182;"Crackled Encased Circlet";207;"Pfannerstill Halvorson and Stracke";"Male";"Circlet";538;"Promotion";"Gold";3;"No";"Handmade";"No";14066
1183;"Snag-Free Clustered Marbled Hairpin";208;"Jacobs LLC and Co";"Female";"Hairpin";15;"Apology";"Silk";4;"No";"Machine";"No";30198
1184;"Tribal Simple Necklace";208;"Jacobs LLC and Co";"Female";"Necklace";753;"Promotion";"Ruthenium";12;"No";"Machine";"No";8187
1185;"Lightweight Gold-Filled Versatile Charm";208;"Jacobs LLC and Co";"Female";"Charm";34;"Surgery";"White Gold";6;"No";"Machine";"No";13785
1186;"Sparkly Colorful Encased Bracelet";209;"Stamm PLC";"Female";"Bracelet";174;"Birthday";"Diamonds";3;"No";"Handmade";"Yes";11794
1187;"Bejeweled Precious Earrings";209;"Stamm PLC";"Female";"Earrings";8;"Engagement";"Sapphires";2;"No";"Handmade";"Yes";11852
1188;"Dangling Wooden Contemporary Earrings";209;"Stamm PLC";"Female";"Earrings";10;"Surgery";"Lacquer";16;"Yes";"Machine";"No";6790
1189;"Graceful Semi-Translucent Pendant";209;"Stamm PLC";"Male";"Pendant";38;"Graduation";"Sterling Silver";19;"No";"Handmade";"No";12360
1190;"Etched Artisanal Princess-Cut Hairpin";209;"Stamm PLC";"Female";"Hairpin";21;"Engagement";"Lacquer";16;"No";"Handmade";"Yes";12237
1191;"Sleek Intricate Delicate Earrings";209;"Stamm PLC";"Female";"Earrings";7;"Promotion";"Silk";19;"Yes";"Handmade";"Yes";17310
1192;"Cut-Out Premium-Grade Pendant";209;"Stamm PLC";"Male";"Pendant";34;"Apology";"Lacquer";19;"Yes";"Machine";"No";10115
1193;"Prismatic Crackled Supportive Pendant";210;"Padberg-Ruecker and Co";"Female";"Pendant";36;"Engagement";"Rose Gold";1;"No";"Handmade";"No";13150
1194;"Polished Hand-Crafted Ring";210;"Padberg-Ruecker and Co";"Female";"Ring";8;"Promotion";"Turquoise";8;"No";"Machine";"Yes";10059
1195;"Designer Lovely Watch";210;"Padberg-Ruecker and Co";"Female";"Watch";33;"Graduation";"Tanzanites";1;"No";"Handmade";"Yes";29056
1196;"Colorful Lovely Finely Detailed Watch";210;"Padberg-Ruecker and Co";"Male";"Watch";44;"Holiday";"Pearls";12;"No";"Machine";"Yes";10051
1197;"Flawless Tribal Circlet";210;"Padberg-Ruecker and Co";"Female";"Circlet";581;"Just Because";"Tanzanites";18;"Yes";"Handmade";"No";9689
1198;"Artisanal Detailed Stylish Pendant";210;"Padberg-Ruecker and Co";"Female";"Pendant";46;"Apology";"Diamonds";12;"No";"Handmade";"Yes";32702
1199;"Cutting-Edge Crackled Dramatic Pin";210;"Padberg-Ruecker and Co";"Male";"Pin";19;"Wedding";"Aquamarines";1;"No";"Machine";"Yes";13472
